Product Name,Brand Name,Price,Rating,Reviews,Review Votes
LG G3 D850 32GB Unlocked GSM 4G LTE Quad-HD Android Phone w/ 13MP Camera - Blue Steel,LG,239.48,5,a replacement for my daughter's phone. slipped in the sim card and haven't missed a beat. She thinks it's a great phone. Been a durable phone. No complaints.,0
Sony Xperia Z1 (C6902) Unlocked GSM Quad-Core Water Resistant/Dust Proof Smartphone w/ 20MP Camera- Purple,Sony,290,4,not support 4G so a disappointment.,0
"Posh Mobile Memo S580a - 5.8"" Display, 4G H+ GSM Unlocked Smartphone - 1 Year USA Warranty - Black",Posh Mobile,179.99,4,I love it (:,0
LG Electronics LG-D855-G3-32GB Unlocked Cell Phone - Retail Packaging - Black Gold - (International Version no warranty),LG Electronics,225.95,1,"Too badI bouth the LG G3 and it came with an error in the screen, it shows a lot of white lines in the principal screen so I can not see anything in that part of the screen or when I open a picture, facebook, instagram and much more apps.",4
"Nokia E63-2 Unlocked Phone with 2 MP Camera, 3G, Wi-Fi, Media Player, and MicroSD Slot--U.S. Version with Warranty (Ultramarine Blue)",Nokia,286,5,"I love my cellular one, it works perfectly well, it operates with the different bands gsm of my country, I recommend it 100%",0
"Motorola Milestone Droid Unlocked Touchscreen Phone with 5 MP Camera, Wi-Fi, GPS and QWERTY Keyboard - Unlocked Phone - No Warranty (Black)",Motorola,220,5,Is a great phonemy baby is happy with this phoneis a wonderful phone and very easy use it,0
BLU Energy X LTE - 4000 mAh Super Battery - GSM Unlocked - Gold,BLU,124.99,3,"This is our third Android phone in about a year. This replaced a Blu Studio C that my wife had that stopped working. She never liked that phone, it replaced her iPhone 4GS. This model, the X LTE is much better than the Studio C and my Kata i3s IMO. Newest Version of android software, 5.1 and the build quality is just amazing at this price point. It's a very solid phone. She's had no problems with either reliability, software or reception. The battery life is just incredible. Also my wife is very hard on her phone, yesterday she accidentally dropped it right in front me from a height of about 4 feet, very hard landing, and it came out of that working fine. I actually think I'm going to replace my phone with this model. Excellent for the money. Comes with a hardback case and a screen protector. However my wife wanted the leather cover that has the magnetic tab on it seen in the accessories and that seems to be protecting it OK. Note, this is a GSM phone, so works with ATT, etc.UPDATE Its been a month and some of the initial luster is gone. My wife has had some problems with dropped calls, apps stop working, have to turn the phone off to end the call. This will be our last Blu phone.2nd UPDATE The new Moto 4g that just shipped blows this away. The Amazon ads and offer version of that phone is not much more than this phone and competes with flagship phones in performance. I wish it was available back when we bought this phone. The Moto 4g has twice the RAM, a much better processor, Marshmallow OS, 1080p, full 4G LTE compatibility and works with ALL U.S. Carriers.",25
Samsung Galaxy S6 Edge G925i 32GB Unlocked GSM LTE Octa-Core Phone w/ 16MP Camera - Gold Platinum (International Version),Samsung,519.99,5,Satisfy with the product,0
BLU Dash JR 4.0 K Smartphone - Unlocked - Blue,BLU,99.99,4,Good phone,
Samsung Rugby 2 A847 Unlocked GSM Ruggedized Phone PTT GPS 3G,Samsung,39.24,5,Had some shipping problems. But the seller was great with a quick response.I have had the ordinal rugby for over 3 years with no problems lots of Alaska abuse and the phone always worked great.the new rugby 2 seams to be working great and the voice command is a great feature.,0
BLU Dash JR 4.0 K Smartphone - Unlocked - Blue,BLU,99.99,1,does dis work wit straight talk?,0
Sony Xperia X Compact - Unlocked Smartphone - 32GB - Black (US Warranty),Sony,499.99,4,"I purchased this phone about two weeks ago. This is my first android phone after switching from an iPhone 6. I've been pleasantly surprised by the phone so far. The andorid version on it seems decent and it works pretty well. The battery life is similar to my iPhone 6, with slightly better life when making phone calls and worse when doing a lot of data heavy tasks in facebook, twitter, google plus, email programs and browsing. It makes it easily through a day for me.Most of my issues so far have not been with the phone itself, but rather other services I want to use.For example, I haven't had any luck getting the AT&T visual voicemail app working with this phone. This was one of the few killer iOS features i miss and I feel like it should be built into android rather than apps for each phone company that suck and have a whitelist. This isn't sony's fault aside from their lack of a deal with any major carier in the US.The second issue is a lack of decent cases for the phone. Most of the ones on amazon so far have been cheap, soft cases that don't really hold up well. The screen protectors work as I had a drop the other day and it did take a chunk out of the protector but the phone is fine. I think I'm spoiled from owning an iphone for so many years, but a decent leather case would be much appreciated. Sony should offer some kind of case for it at least or make a deal for them.Finally, the text messaging app that is default with the phone isn't very good. This is easy to fix on android, but then I wasn't sure what to use. Many apps support it and I didn't see a feature matrix to know what to use. In this case, I think sony should consider a better default messaging app.The camera on the phone is decent, but I had hoped for a bit more. It's not as good in darker rooms as my iPhone was. It's also very bad when there is a lot of motion. For the price difference, this isn't a deal breaker for me but if you're really into photos this might not be the phone for you.A lot of people have asked me about the phone and commented on the appearance. Many people are impressed by the screen quality. I was as well. It's quite vivid.I do wish sony would fix their policy about not offering fingerprint scanning in the US. I miss that from my iphone.Another small headache was that contact imports were a problem. AT&T offered a tool to migrate and it was great for photos but only could grab 75 contacts. I had around 300. I ended up doing an export from icloud and then importing using google's contacts website. Most instructions online assume that you have a GMAIL account associated with google. In my case, I have a non google email account and it required finding this contacts site to actually work. The google site also cleaned up some duplicates from the AT&T import which was nice. Sony also has an app which I didn't try for contacts. It may have worked better. I'd recommend people just go right for the google site approach, especially if they don't need pictures imported.The location services are a bit buggy. I have it set to unlock my phone if it is at my house and it doesn't work sometimes. I don't know if that is an android issue or the phone GPS. The iphone was smart enough to realize if i was near my wifi i was home. I wish this phone understood that.Lastly, I had some issues with email. The stock app can connect to regular IMAP accounts fine. It works good for that. I also had a work GMAIL account with a custom domain and an exchange email account for grad school email. I didn't even try to use gmail from that app so I can't comment on that. I setup google gmail app. However, on my old iphone i had all but work mail setup in apple mail. With this phone, if i try to use exchange it tries to lock down the phone and won't allow any other email accounts to be setup. If I use microsoft outlook app, it works fine. I think this is a combination of a domain setup fail and the app. It shouldn't require those strict limitations on the email app if outlook works! This means I have 3 different mail programs to check 4 accounts. Kind of annoying.",6
product not found,,1999,5,VERY GOOD,0
"BLU Life One Unlocked Dual Sim Phone L120, 16 GB, White",BLU,120,2,I'm a serious problem with the phone does not accept the memory card when I put the card in the phone heats up as short circuit 'm going to Brazil 21 days and can not wait for another you have any suggestions how to solve this,0
BLU Dash JR 4.0 K Smartphone - Unlocked - White,BLU,43.95,5,"excellent product, I am very satisfied with this purchase, I got a very good service, thank you very muchThe article is just what I expected. It works perfectly",0
Samsung Galaxy Grand Prime Dual Sim Factory Unlocked Phone White Blanco,Samsung Korea LTD,184.9,5,Great phone it works very well as i traveled to mexico real good deal. I have had it for 5 months,1
Nokia - Lumia 710 White 8Gb WiFi Windows Unlocked 3G GSM Bar Cell Phone,,168,4,"Good, but no upgrade to windows 8 which sucks",0
BLU Studio 7.0 II -Unlocked Smartphone - US GSM - Blue,BLU,95.88,5,Like it so much,
LG G3 D855 32GB LTE Unlocked GSM Android Smartphone - Silk White - International Version No Warranty,LG,210.95,5,Excellent phone and seamless order & delivery.Can't ask for more,0
"Blackberry Curve 8520 Gemini SmartPhone Unlocked with 2 MP Camera, Bluetooth, Wi-Fi, E-mail-- International Version with No Warranty (Frost Blue)",BlackBerry,39.99,5,excelente!!!!!,0
Apple iPhone SE Unlocked Phone - 64 GB Retail Packaging - Rose Gold,Apple,505.99,5,Apple always make excellent product,2
Blackberry 9530 Storm Unlocked For Any GSM Carrier Worldwide,BlackBerry,131.59,3,Its a good product only that the network provider (ULTRAMOBILE) does not provide internet facility for this product which seemed very unfortunate and sad to me for i am addicted to face book and other internet services. Above all its sound system is awesome!,0
OtterBox Rugged Original Case w/ 3-Layer Proection for Apple iPhone 5/5S/SE (Defender Series) - AP Pink,OtterBox,29.95,5,Great case. Not waterproof and the fingerprint button is covered by the case so that function isn't available with this case This case works for the Iphone 5 and 5s (which does have the fingerprint function).).,4
Apple iPhone 5c 16GB (Yellow) - AT&T,Apple,248,2,"Admittedly, I was a rank amateur, but with a PhD in computer science, at researching iPhones and I was in a hurry, I had used Unlocked as my primary search key, and then honed the search down to this phone that included as the third point in the product listing, to the side of the maiin picture, a discussion of how unlocked phones were useful, blah, blah, blahSo I hit buy it now, and rush it to me, as I was preparing to leave for Europe. Much to my shock when I went to put the T-Mobile SIM card in it that would give me access to the new T-Mobile internationsl services, the phone rejected the SIM card, and the seller was rude about accusing me of making a mistake. And failed to ever admit that it was a glaring marketing bait-and-switch that his listing would come up when I marked Unlocked as my first level search key, AND the listing contained a discussion of the benefits of unlocked phones.Not wanting to be further abused by and obvious bully, I ceased discussion after I inquired about fast and inexpensive ways to save the wasted purchase for my European trip, and he was not well armed to handle that question, other than to warn against a significant number of fraudulent websites in that space.I still feel the listing was overly deceptive by not being screened by the primary search key, and for caring the collaborating discussion about the benefit of unlock phones, but more appalling was the seller's defensive and bullying attitude. Had he instead been eager to assist an inexperienced buyer to a quick solution, he would have won me over to telling my friends about him, but not in the way I tell them about him today.I was completely unsatisfied, but gave 2 stars to concede that had I had more experience and not been in such a hurry, I could have avoided ordering this product by mistake, by noticing the things he was immediately prepared to pointed out (because this had happened before??? then fix the way the listing is screened for major categories such as Unlocked) about the listings for the product I was actually after.",3
